diagnostic_id,student_id,career_label_id,term_id,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
DIAG_01759,stu_4396cb3de81cac15b17edf70b04862d7,CARLBL_8DBD054572,2022_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01760,stu_e5e1ba302071dedd4e023e2a6b356a53,,2022_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01761,stu_e8a152364f09806bc33e6c0c7f66b609,,2022_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01762,stu_faedb23a2c56c9b29cd90abc02a74a33,,2022_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01763,stu_cb5e483b69591b04a2eb2d50f9b6b7fa,,2022_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01764,stu_3e3c14c954a50b5c3697d4e0523a5a29,CARLBL_F867BE971F,2022_P,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01765,stu_289a7b83afcdba439f71de86bdfce054,CARLBL_F041EA11A4,2022_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01766,stu_13f21902af82547ee12286ffdb0d4e25,CARLBL_CC13F1BB98,2022_P,20.0,40.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_01767,stu_407a90b308cb42c28f2c09525077ab08,CARLBL_BD76F0F196,2022_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01768,stu_21e15d6f981d5494a8f4c408475c3a12,,2022_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01769,stu_aba7da9065c86a747033f5579e5e4150,,2022_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_01770,stu_6367ff6b89df792ea558bc8f30fb769c,,2022_P,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01771,stu_8583a393817307408902f4f26fc79621,CARLBL_563A8FB47A,2022_P,30.0,10.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_01772,stu_2d82e483ab0de24e9ba7dec8e151e169,,2022_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01773,stu_55d89cb09e911db6af2a91e2949aad28,CARLBL_BD76F0F196,2022_P,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01774,stu_6707abdeca687cf5e5eb5aba0124b196,,2022_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01775,stu_399b3a14585bd87cdb3dcd80b1c84e1f,,2022_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01776,stu_7c64e0d0389373ad949cbd5f58df2215,CARLBL_8DBD054572,2022_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_01777,stu_11e9ea4bacaaea8e40c33549ff11f6d2,,2022_P,30.0,40.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_01778,stu_c00f4f299f2c91c5cee51f329ffcbe1d,,2022_P,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_01779,stu_fcaba07ebceb35b0ff0fa46bd44e3a27,CARLBL_4D358FAC4B,2022_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01780,stu_b0b09f36033d085e7a05cd58168517a4,,2022_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_01781,stu_ba0d069a2184a36e93d7f080e8585569,CARLBL_28FD56FF33,2022_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_01782,stu_cf08f24ba74d19f9c27f9622b8280419,CARLBL_6264AD2D5A,2022_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01783,stu_c88466c799e14f250a8f40892b11ee71,,2022_P,20.0,40.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01784,stu_6d2c81000679c8763339462d90ddcff5,,2022_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01785,stu_284d2446abc7d48b455e4b4c9c217ac0,,2022_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_01786,stu_13fa577961edcf66063334a40c03a688,,2022_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01787,stu_1d8348c70a3524dd8212959100f3ed6b,,2022_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01788,stu_798fada973acdec04ba8b84ddaa2d49f,,2022_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01789,stu_f9c0ac72d9e4f58418dfdcaa7815adee,CARLBL_DAB7ED3371,2022_P,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_01790,stu_9a34d6701d8f3d53bd52263c861a4c40,,2022_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01791,stu_2666c16662b5db411fbeba6fe7ae674e,,2022_P,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_01792,stu_32120c0ed33aef9cf06190214264fe23,CARLBL_BD76F0F196,2022_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01793,stu_ad437d59be9b33253be5e72135f1dc0f,,2022_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01794,stu_4972679c3102a4c8168e53f0687e2079,CARLBL_9393C45E8D,2022_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01795,stu_e4abc36ef55f5cb57348b3340dffc08a,,2022_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01796,stu_b281b6a6e01697c74e7c1b792874e57b,CARLBL_6264AD2D5A,2022_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_01797,stu_7cc4dfa56af0846e83e8a56af4f2c75b,,2022_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_01798,stu_e39bed2d316925e62888c992b47eae72,,2022_P,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01799,stu_e52dff2fa4a3557465bb67f514c782e2,,2022_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01800,stu_6af0f1ac3638b42cdb1f20740309c655,,2022_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01801,stu_0d9c1f6076ddfed2e38789c6a3ebee12,,2022_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01802,stu_cfbdfe863b483ca8d2f7882b7845b5bc,,2022_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_01803,stu_35ed22355f6e57d44b98e5339a044a64,CARLBL_6264AD2D5A,2022_P,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_01804,stu_c30d45a2bad20d34b1ae81d2fb87f751,CARLBL_DAB7ED3371,2022_P,20.0,40.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_01805,stu_7292ea05854513f31ce628baedbf6b24,CARLBL_B2CB496E63,2022_P,40.0,40.0,10.0,10.0,100.0,DMU,66.66666666666666
DIAG_01806,stu_40e563ad5eae135fdd3dec935fb3f452,CARLBL_18D189705C,2022_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_01807,stu_5da9198d3811619199e8b851a7fd1790,,2022_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_01808,stu_37daee1cdc26a8739abeb0535f0d0a05,CARLBL_563A8FB47A,2022_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_01809,stu_d7e22709551a8974c933206044e1ed50,,2022_P,30.0,30.0,10.0,20.0,90.0,DMU,60.0
DIAG_01810,stu_c6bacc6e50034638e5c03f014221078b,,2022_P,20.0,10.0,40.0,20.0,90.0,DMU,60.0
DIAG_01811,stu_2c098968a33b02caac3112cc375288bc,,2022_P,40.0,20.0,30.0,0.0,90.0,DMU,60.0
DIAG_01812,stu_eabd0ad5ff8d0413879918ee47d2eac3,,2022_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_01813,stu_3002c94eef8f113b1b61533867aa8a0e,CARLBL_D174EB3A71,2022_P,30.0,20.0,40.0,0.0,90.0,DMU,60.0
DIAG_01814,stu_77fb53764cea6325982b6e8cefe276ef,,2022_P,30.0,10.0,30.0,20.0,90.0,DMU,60.0
DIAG_01815,stu_04b5669181a5529f680f61ed3e663597,,2022_P,30.0,20.0,40.0,0.0,90.0,DMU,60.0
DIAG_01816,stu_5d07cf9b032163d57dd95282444f3e77,,2022_P,30.0,10.0,30.0,20.0,90.0,DMU,60.0
DIAG_01817,stu_ed2f43e0f3d36c84638871ebd1a3fca0,CARLBL_F041EA11A4,2022_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_01818,stu_f55d0bd50b85c8a9c123ef0106aebb68,CARLBL_D174EB3A71,2022_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_01819,stu_c89efec376834a0b1a649df3421f8fd5,,2022_P,40.0,10.0,40.0,0.0,90.0,DMU,60.0
DIAG_01820,stu_0c76ca6680659ccb60f6d0e7799ec111,,2022_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_01821,stu_011f4d137e163e02e951bb1a367d3a50,,2022_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_01822,stu_1fabd44d673627626afa8b450645a272,,2022_P,20.0,30.0,40.0,0.0,90.0,DMU,60.0
DIAG_01823,stu_5a91d19cea291d94789fa18e724cb059,CARLBL_9393C45E8D,2022_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_01824,stu_d250c36a35a3e7a9a209c2366e488bb7,,2022_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_01825,stu_c33d1b3aa68e83fe4a3ecd7df068a2d4,,2022_P,10.0,30.0,40.0,10.0,90.0,DMU,60.0
DIAG_01826,stu_fa16cfdb5e213ddae220869908dbf4cf,,2022_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_01827,stu_e3ef777bb10085cdc87d25d39fb0b5eb,CARLBL_DAB7ED3371,2022_P,30.0,40.0,20.0,0.0,90.0,DMU,60.0
DIAG_01828,stu_1408464723906f22c5fe8b618090ca2b,,2022_P,20.0,40.0,20.0,10.0,90.0,DMU,60.0
DIAG_01829,stu_353d1c65261b8bc9bfb217b81ba58d93,,2022_P,30.0,0.0,40.0,20.0,90.0,DMU,60.0
DIAG_01830,stu_472bbf6b3ea0781ebdd6e665d647b363,,2022_P,0.0,30.0,40.0,20.0,90.0,DMU,60.0
DIAG_01831,stu_2bb80e81dceaede3e3b4aeedcdcf05fd,CARLBL_563A8FB47A,2022_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_01832,stu_e188d4785438c713b54a86c46ef04970,CARLBL_255574A75E,2022_P,10.0,20.0,40.0,20.0,90.0,DMU,60.0
DIAG_01833,stu_65bdd5628f364ea25dfe69e1c5ed4e1f,CARLBL_F041EA11A4,2022_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_01834,stu_3f1c57f110a29d56f3d6fea52eaed07e,,2022_P,20.0,30.0,40.0,0.0,90.0,DMU,60.0
DIAG_01835,stu_5fdcc00617d2e0e963cf72f9195e8785,CARLBL_9393C45E8D,2022_P,20.0,30.0,20.0,20.0,90.0,DMU,60.0
DIAG_01836,stu_e9c5c051f1d2b755916926dcc52f492a,CARLBL_563A8FB47A,2022_P,20.0,30.0,20.0,20.0,90.0,DMU,60.0
DIAG_01837,stu_186ccc4ad382d421d7d2b0e301b9360d,,2022_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_01838,stu_733504dbc7f69f684a83c0052aff3249,,2022_P,40.0,20.0,30.0,0.0,90.0,DMU,60.0
DIAG_01839,stu_f46abcfd702dea97552b9a497f3ea86c,,2022_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_01840,stu_355e7e12b0377a9189035c4a4b13378a,CARLBL_563A8FB47A,2022_P,40.0,30.0,10.0,10.0,90.0,DMU,60.0
DIAG_01841,stu_8bdf60a4082bb8b02506ae976f098081,CARLBL_DAB7ED3371,2022_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_01842,stu_c7cd28ab9ee7f56785395b8e705be777,,2022_P,30.0,10.0,30.0,20.0,90.0,DMU,60.0
DIAG_01843,stu_0b588a1a63c8621105cc93a86af1d673,,2022_P,30.0,10.0,20.0,30.0,90.0,DMU,60.0
DIAG_01844,stu_4a4bddec7282261b019c3be5aab2311f,CARLBL_5B99AB135B,2022_P,30.0,40.0,20.0,0.0,90.0,DMU,60.0
DIAG_01845,stu_4a95de0da5097b75bb0b358c9decb0c4,,2022_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_01846,stu_a55edb6e38779288e525d7adc63ab4bd,,2022_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_01847,stu_a1e4b0bcdcc3395e8d030028d9175c10,CARLBL_F041EA11A4,2022_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_01848,stu_de0114a417847c9fc0ab674ea3cc80bc,,2022_P,20.0,10.0,40.0,10.0,80.0,DMU,53.33333333333334
DIAG_01849,stu_ed4ec67423a743d6cbedd3987c4342fb,,2022_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_01850,stu_35158ee2c36414fc010e3b5ff416ef00,,2022_P,10.0,30.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_01851,stu_2143d95498432de93be789704c495c95,,2022_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_01852,stu_0df90f5e588c5c345bc0c23bf255216d,,2022_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_01853,stu_fe88ade534cdf3c68db7e207965b99bf,,2022_P,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_01854,stu_fc90d22ce7fb144e635be166011f5d6b,CARLBL_B2CB496E63,2022_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_01855,stu_9de462808c811e570267c84b60443dad,,2022_P,20.0,10.0,40.0,10.0,80.0,DMU,53.33333333333334
DIAG_01856,stu_4d067a1d2045a8f340fe1be3d9795465,CARLBL_255574A75E,2022_P,20.0,20.0,40.0,0.0,80.0,DMU,53.33333333333334
DIAG_01857,stu_3c5a1ebf7af402b0a4855c86c11c5429,CARLBL_563A8FB47A,2022_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_01858,stu_08f4d82a047235f9b29e126ce3e6dc06,CARLBL_255574A75E,2022_P,20.0,30.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_01859,stu_d4d09c7a023011ee35d6f2ea2bbe6c18,CARLBL_D174EB3A71,2022_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_01860,stu_e1f12dfabb55d73191ba8de7df69511c,CARLBL_9393C45E8D,2022_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_01861,stu_bd8c5222ffa160d212aec9ab926b7f22,,2022_P,20.0,40.0,20.0,0.0,80.0,DMU,53.33333333333334
DIAG_01862,stu_a6def35be47dd39ab6848c12b6c36932,,2022_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_01863,stu_c5aecaea83f359f9d7505ecbe01b2ecf,CARLBL_CC13F1BB98,2022_P,30.0,0.0,20.0,30.0,80.0,DMU,53.33333333333334
DIAG_01864,stu_5d13e3ef5f2264dbfc244397974e5a66,,2022_P,30.0,10.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_01865,stu_b2b28fdf5561220c19442059fc932c42,,2022_P,20.0,10.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_01866,stu_971f088cb204cce6aedcb8fb9d31279f,,2022_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_01867,stu_bca68e99dcf13f6c8090bf3a694163ac,CARLBL_18D189705C,2022_P,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_01868,stu_64d7a0d656f03024c7c8b91a26bbaab2,CARLBL_6264AD2D5A,2022_P,30.0,30.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_01869,stu_0cfbe6596488cfaaa5d47b6c23900044,,2022_P,20.0,10.0,40.0,10.0,80.0,DMU,53.33333333333334
DIAG_01870,stu_e9bf504d8e620c8716960a4652683d99,,2022_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_01871,stu_86f92539c7589f5f82896202e2c8c571,,2022_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_01872,stu_0dac63e50879866e5aa18aa2cf3d6fac,,2022_P,30.0,20.0,0.0,30.0,80.0,DMU,53.33333333333334
DIAG_01873,stu_bcb50081a3af1c47602f79d6434f9bc4,CARLBL_4D358FAC4B,2022_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_01874,stu_c94921e53c1c787f53dc0568783c20ce,CARLBL_9FDFCF684F,2022_P,20.0,20.0,40.0,0.0,80.0,DMU,53.33333333333334
DIAG_01875,stu_c48ab16799cddce416106007315884c6,CARLBL_F7A3F2E0E2,2022_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_01876,stu_baa6c46c56c1d88f563377eac6f058f5,,2022_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_01877,stu_b64889f73617dd8fa69aa29359bea98d,,2022_P,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_01878,stu_4dfbe26f7bee43cf3e6383f96c116631,,2022_P,30.0,10.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_01879,stu_4b6ecd66bffa5f7d9c2c2b7c5d7abf6e,CARLBL_4D358FAC4B,2022_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_01880,stu_ddec785b9569f965b3d186a4954de090,CARLBL_783067A8AC,2022_P,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_01881,stu_ed3ed8b0e07b4561e9590dcecac6cfcf,CARLBL_4D358FAC4B,2022_P,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_01882,stu_7587b93597575198639e5eac845eadf5,,2022_P,20.0,20.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_01883,stu_aaf210fc64a1fcd91bd87b20c1a20326,,2022_P,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_01884,stu_14de3c020e4379c807ea9e8511263556,,2022_P,20.0,30.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_01885,stu_78a65de04abbeaa5be72db7510f8a207,CARLBL_41179F062D,2022_P,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_01886,stu_15b3be44d6f6c178931799652b828558,,2022_P,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_01887,stu_0a97ff2fbe458aaeb7f17407b7acb328,,2022_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_01888,stu_64175940b7640f4558cdb71461a70483,CARLBL_DAB7ED3371,2022_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_01889,stu_02fcaf3991ab57db4aa83200310bd91d,CARLBL_F041EA11A4,2022_P,20.0,40.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_01890,stu_403dfac5642f698184842206c0d3a54e,CARLBL_255574A75E,2022_P,30.0,20.0,10.0,0.0,60.0,DMU,40.0
DIAG_01891,stu_9d9629ff75c03a88d8a1c2b8d4d3e348,,2022_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_01892,stu_8a580b94376d840a8fc7ff5af5aea2ff,,2022_P,10.0,10.0,30.0,10.0,60.0,DMU,40.0
DIAG_01893,stu_643bb4c1d08d8d5302a279fb010bb30d,,2022_P,10.0,20.0,30.0,0.0,60.0,DMU,40.0
DIAG_01894,stu_c8efe829208c9521f88e539276ac6d83,,2022_P,20.0,0.0,20.0,20.0,60.0,DMU,40.0
DIAG_01895,stu_540933ee00374cd548dbee2872899687,CARLBL_F7A3F2E0E2,2022_P,10.0,20.0,20.0,10.0,60.0,DMU,40.0
DIAG_01896,stu_977e203e139dfb4983168930a33a186d,,2022_P,30.0,30.0,0.0,0.0,60.0,DMU,40.0
DIAG_01897,stu_526b902cf0057a85a6b70103cb58c018,CARLBL_28FD56FF33,2022_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_01898,stu_c807c08153eb80f4494b6800e20e5fd1,CARLBL_CC13F1BB98,2022_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_01899,stu_44308cf58b444af6f0f107f40dc1929b,,2022_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_01900,stu_151adf93ef702af392c25d3eaba46d54,,2022_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_01901,stu_9093f6a0d3ece25466f8fcab61fa94ca,CARLBL_F7A3F2E0E2,2022_P,30.0,10.0,0.0,0.0,40.0,DMU,26.66666666666667
DIAG_01902,stu_3bb54354de5e3d3c6c105684ae4b66c9,CARLBL_41179F062D,2022_P,20.0,10.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_01903,stu_7b1a68877e202b39c3569b3fcf6d5a49,,2022_P,20.0,10.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_01904,stu_65c80ac4cc3197ee1fcfc5ebe05d1bc1,,2022_P,20.0,0.0,10.0,0.0,30.0,DMU,20.0
DIAG_01905,stu_36ba9df2221930c7e20e415e286263cd,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01906,stu_d9ab1961172e883fe62d96e3646b3206,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01907,stu_918c060bac5e357ea5c05b0ed27897a2,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01908,stu_a6c1fbc348240bb79931247865c00460,CARLBL_DAB7ED3371,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01909,stu_166090abefe2e9683ddbe976078e3dad,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01910,stu_266ee533f23029e94607e8b201b4a6cb,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01911,stu_b239afc842f0834350cf2297d30fd2f4,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01912,stu_12cf27a7a07b4ef1d6ca92d8236af975,CARLBL_F7A3F2E0E2,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01913,stu_05ecb6faa98426a12be31f0c7f308f04,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01914,stu_9a041861a92b5b1a9149f29f7d1ee831,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01915,stu_34c951c573aac562fba39346046574c6,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01916,stu_726c605182b0a8a93faf1623ae5f0946,CARLBL_DAB7ED3371,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01917,stu_dcb4e5b9477d2865cb716cd1a10c7b16,,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01918,stu_37f5d5503b6c440097249e3346c908d2,CARLBL_D9A75FFAB0,2023_P,40.0,40.0,40.0,30.0,150.0,DMU,100.0
DIAG_01919,stu_33895d0b732f09b1abf7464ec4ae331e,CARLBL_4D358FAC4B,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01920,stu_950d362909d919934e8ec516c0dcd14e,CARLBL_D174EB3A71,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01921,stu_29b82e6aa86886400a2c237256053359,,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01922,stu_0ad293065072bd5eb9721e27edcdfb01,CARLBL_41179F062D,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01923,stu_7e83e5cc59ee1d5d152a66f585e8dbfe,CARLBL_F041EA11A4,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01924,stu_7cfcfd4f5e078e2fe3a71c4428285e05,,2023_P,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01925,stu_7b702975db01b18681235c39704fa3db,CARLBL_1D36359214,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01926,stu_12165af08ec7d1a0140f9e028fdc4a76,,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01927,stu_f70d1fb5768710ebd660a802e0874f85,,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01928,stu_9faacae156f0db058a387408cbbbaeb7,,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01929,stu_21e15d6f981d5494a8f4c408475c3a12,,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01930,stu_e3b859022cfbe272b02aa886d9253119,CARLBL_563A8FB47A,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01931,stu_0d6d4285756f7bf0dbf8104507266490,CARLBL_F7A3F2E0E2,2023_P,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01932,stu_14c6e67f205972be4020c8d6d80cdc13,CARLBL_6264AD2D5A,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01933,stu_0576ce81cb74d579af312e1cf89d459f,,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01934,stu_067d93b2b67a3dd6409fab07c98ba8b2,CARLBL_DAB7ED3371,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01935,stu_352b763a21f131cfdbc856aef65158c0,CARLBL_D174EB3A71,2023_P,30.0,40.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01936,stu_a6af23d794d7b5c6d0cf9f57bae7c7ee,CARLBL_9FDFCF684F,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01937,stu_36dc1447e4b1a7b7eab2083bf3337ded,,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01938,stu_6047215a95c277b5485681aaeec55007,CARLBL_4D358FAC4B,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01939,stu_4a6e287a889610f081a72e49e6aa43e4,CARLBL_5B99AB135B,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01940,stu_7b1f9b33be4ea842b7e377c09c5cc2e2,CARLBL_255574A75E,2023_P,40.0,40.0,40.0,20.0,140.0,DMU,93.33333333333333
DIAG_01941,stu_567ff10f6925826fe7faa5cf41f43a42,CARLBL_B2CB496E63,2023_P,40.0,40.0,30.0,30.0,140.0,DMU,93.33333333333333
DIAG_01942,stu_85871df129fca09462e291fc742637cc,,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
DIAG_01943,stu_4c29839386cd45bd83c83e45a67e1dfb,CARLBL_563A8FB47A,2023_P,40.0,30.0,40.0,30.0,140.0,DMU,93.33333333333333
